,first_city,second_city,length,speed_limit,name_of_highway,Junction
7684,"Jct_I-35_&_I-90,_Minnesota","Jct_I-90_&_US_69,_Minnesota",5,65,I-90,1
7685,"Jct_I-35_&_I-90,_Minnesota","Owatonna,_Minnesota",26,65,I-35,1
7686,"Jct_I-35_&_KS_254,_Kansas","Jct_I-35_&_US_77,_Kansas",4,65,Kansas_Tpk_[I-35],1
7687,"Jct_I-35_&_KS_254,_Kansas","Jct_I-35;_US_54/400_&_KS_96,_Kansas",19,65,Kansas_Tpk_[I-35],1
7688,"Jct_I-35_&_MO_152,_Missouri","Jct_I-435_&_MO_152_E,_Missouri",3,40,MO_152,1
7689,"Jct_I-35_&_MO_152,_Missouri","Liberty,_Missouri",2,55,I-35,1
7690,"Jct_I-35_&_MO_152,_Missouri","Pleasant_Valley,_Missouri",4,55,I-35,1
7691,"Jct_I-35_&_OK_51,_Oklahoma","Perry,_Oklahoma",11,65,I-35,1
7692,"Jct_I-35_&_OK_51,_Oklahoma","Stillwater,_Oklahoma",17,52,OK_51,1
7693,"Jct_I-35_&_US_169,_Kansas","Kansas_City,_Kansas",4,25,US_169,1
7694,"Jct_I-35_&_US_169,_Kansas","Kansas_City,_Missouri",3,40,I-35,1
7695,"Jct_I-35_&_US_169,_Kansas","Roeland_Park,_Kansas",2,40,I-35,1
7696,"Jct_I-35_&_US_169,_Kansas","Westwood,_Kansas",4,30,US_169,1
7697,"Jct_I-35_&_US_2,_Minnesota","Jct_US_2_&_MN_33,_Minnesota",16,45,US_2,1
7698,"Jct_I-35_&_US_2,_Minnesota","Superior,_Wisconsin",5,55,US_2,1
7699,"Jct_I-35_&_US_34,_Iowa","Osceola,_Iowa",2,40,US_34,1
7700,"Jct_I-35_&_US_34,_Iowa","Thayer,_Iowa",15,45,US_34,1
7701,"Jct_I-35_&_US_64/412,_Oklahoma","Jct_US_177_&_US_412,_Oklahoma",14,65,Cimarron_Tpk_[US_412],1
7702,"Jct_I-35_&_US_64/412,_Oklahoma","Perry,_Oklahoma",9,65,I-35,1
7703,"Jct_I-35_&_US_64/412,_Oklahoma","Tonkawa,_Oklahoma",20,65,I-35,1
7704,"Jct_I-35_&_US_65,_Minnesota","Mason_City,_Iowa",34,45,US_65,1
7705,"Jct_I-35_&_US_75,_Kansas","Jct_US_56_&_US_75,_Kansas",25,45,US_75,1
7706,"Jct_I-35_&_US_75,_Kansas","Ottawa,_Kansas",27,65,I-35,1
7707,"Jct_I-35_&_US_75,_Kansas","Yates_Center,_Kansas",38,45,US_75,1
7708,"Jct_I-35;_US_54/400_&_KS_96,_Kansas","Wichita,_Kansas",5,30,US_54/400,1
7709,"Jct_I-35E_&_I-694,_Minnesota","Jct_I-35W_&_I-35E_N,_Minnesota",12,55,I-35E,1
7710,"Jct_I-35E_&_I-694,_Minnesota","Little_Canada,_Minnesota",3,40,I-35E,1
7711,"Jct_I-35E_&_I-694,_Minnesota","Maplewood,_Minnesota",3,40,US_61,1
7712,"Jct_I-35E_&_I-694,_Minnesota","New_Brighton,_Minnesota",6,55,I-694,1
7713,"Jct_I-35E_&_I-694,_Minnesota","North_St._Paul,_Minnesota",5,55,I-694,1
7714,"Jct_I-35E_&_MN_5,_Minnesota","Jct_MN_5_&_MN_62,_Minnesota",2,30,MN_5,1
7715,"Jct_I-35E_&_MN_5,_Minnesota","Mendota_Heights,_Minnesota",2,40,I-35E,1
7716,"Jct_I-35E_&_MN_5,_Minnesota","St._Paul,_Minnesota",3,40,I-35E,1
7717,"Jct_I-35E_&_MN_77,_Minnesota","Jct_I-35W_&_I-35E_S,_Minnesota",4,55,I-35E,1
7718,"Jct_I-35E_&_MN_77,_Minnesota","Mall_of_America,_Minnesota",7,55,MN_77,1
7719,"Jct_I-35W_&_I-35E_N,_Minnesota","New_Brighton,_Minnesota",15,55,I-35W,1
7720,"Jct_I-380_&_US_20_W,_Iowa","Jct_US_20_&_US_63,_Iowa",5,55,US_20,1
7721,"Jct_I-380_&_US_20_W,_Iowa","Jct_US_30_&_US_218_W,_Iowa",47,45,US_218,1
7722,"Jct_I-380_&_US_20_W,_Iowa","Raymond,_Iowa",6,65,I-380,1
7723,"Jct_I-380_&_US_20_W,_Iowa","Waterloo,_Iowa",4,40,I-380,1
7724,"Jct_I-380_&_US_30/151/218,_Iowa","Jct_US_30/218_&_US_151,_Iowa",3,55,US_30/151/218,1
7725,"Jct_I-380_&_US_30/151/218,_Iowa","Tiffin,_Iowa",16,65,I-380,1
7726,"Jct_I-389_&_US_7,_Vermont","Jct_I-89_&_I-389,_Vermont",1,55,I-389,1
7727,"Jct_I-389_&_US_7,_Vermont","Vergennes,_Vermont",20,45,US_7,1
7728,"Jct_I-39_&_BR_51_N,_Wisconsin","Park_Ridge,_Wisconsin",3,55,I-39/US_51,1
7729,"Jct_I-39_&_BR_51_N,_Wisconsin","Rothschild,_Wisconsin",25,65,I-39/US_51,1
7730,"Jct_I-39_&_BR_51_N,_Wisconsin","Stevens_Point,_Wisconsin",2,30,Business_US_51,1
7731,"Jct_I-39_&_US_20,_Illinois","Jct_US_20_&_IL_2,_Illinois",4,55,US_20,1
7732,"Jct_I-39_&_US_20,_Illinois","Rochelle,_Illinois",20,65,I-39,1
7733,"Jct_I-390_&_I-590,_New_York","Jct_I-490_&_I-590,_New_York",6,55,I-590,1
7734,"Jct_I-390_&_I-590,_New_York","Rochester,_New_York",3,30,NY_15,1
7735,"Jct_I-394_&_MN_100,_Minnesota","Minneapolis,_Minnesota",4,40,I-394,1
7736,"Jct_I-394_&_MN_100,_Minnesota","St._Louis_Park,_Minnesota",2,40,MN_100,1
7737,"Jct_I-395_&_US_1A_W,_Maine","Jct_I-95_&_I-395,_Maine",1,55,I-395,1
7738,"Jct_I-395_&_US_1A_W,_Maine","South_Brewer,_Maine",2,55,I-395,1
7739,"Jct_I-395_&_US_6_Spur,_Connecticut","Pachaug,_Connecticut",11,65,I-395,1
7740,"Jct_I-395_&_US_6_Spur,_Connecticut","South_Killingly,_Connecticut",5,55,US_6_Spur,1
7741,"Jct_I-4_&_Bee-Line,_Florida","Lake_Buena_Vista,_Florida",4,55,I-4,1
7742,"Jct_I-4_&_I-75,_Florida","Jct_I-75_&_I-275_N,_Florida",15,65,I-75,1
7743,"Jct_I-4_&_I-75,_Florida","Lakeland,_Florida",23,65,I-4,1
7744,"Jct_I-4_&_I-75,_Florida","Tampa,_Florida",7,55,I-4,1
7745,"Jct_I-4_&_US_27,_Florida","Jct_US_192_&_US_27,_Florida",8,52,US_27,1
7746,"Jct_I-4_&_US_27,_Florida","Lakeland,_Florida",23,65,I-4,1
7747,"Jct_I-4_&_US_27,_Florida","Walt_Disney_World,_Florida",10,65,I-4,1
7748,"Jct_I-40_&_AZ_95,_Arizona","Kingman,_Arizona",43,65,I-40,1
7749,"Jct_I-40_&_AZ_95,_Arizona","Lake_Havasu_City,_Arizona",23,45,AZ_95,1
7750,"Jct_I-40_&_AZ_95,_Arizona","Needles,_California",21,65,I-40,1
7751,"Jct_I-40_&_I-240,_Oklahoma","Shawnee,_Oklahoma",17,65,I-40,1
7752,"Jct_I-40_&_I-240,_Oklahoma","Valley_Brook,_Oklahoma",12,55,I-240,1
7753,"Jct_I-40_&_I-240,_Tennessee","Lakeland,_Tennessee",7,55,I-40,1
7754,"Jct_I-40_&_I-430,_Arkansas","Jct_I-430_&_AR_10,_Arkansas",4,55,I-430,1
7755,"Jct_I-40_&_I-430,_Arkansas","North_Little_Rock,_Arkansas",8,55,I-40,1
7756,"Jct_I-40_&_I-44,_Oklahoma","Jct_I-44_&_I-240,_Oklahoma",5,55,I-44,1
7757,"Jct_I-40_&_I-44,_Oklahoma","Jct_I-44_&_OK_3,_Oklahoma",4,55,I-44,1
7758,"Jct_I-40_&_I-44,_Oklahoma","Oklahoma_City,_Oklahoma",4,40,I-40,1
7759,"Jct_I-40_&_I-44,_Oklahoma","Union_City,_Oklahoma",22,45,OK_152,1
7760,"Jct_I-40_&_I-440,_Arkansas","Jct_I-40_&_US_67/167,_Arkansas",4,55,I-40,1
7761,"Jct_I-40_&_I-440,_Arkansas","Jct_I-440_&_US_165,_Arkansas",4,65,I-440,1
7762,"Jct_I-40_&_I-440,_Tennessee","Jct_I-40_&_TN_96,_Tennessee",25,65,I-40,1
7763,"Jct_I-40_&_I-440,_Tennessee","Jct_TN_96_&_Natchez_Trace_Pkwy,_Tennessee",18,40,TN_100_&_Natchez_Trace_Pkwy,1
7764,"Jct_I-40_&_I-440,_Tennessee","Nashville,_Tennessee",4,40,I-40,1
7765,"Jct_I-40_&_I-440,_Tennessee","Oak_Hill,_Tennessee",5,55,I-440,1
7766,"Jct_I-40_&_I-440_N,_North_Carolina","Jct_I-40_&_US_401,_North_Carolina",5,40,I-40/440,1
7767,"Jct_I-40_&_I-440_N,_North_Carolina","Jct_I-440_&_US_70,_North_Carolina",7,40,I-440,1
7768,"Jct_I-40_&_I-440_N,_North_Carolina","Lowes_Grove,_North_Carolina",14,55,I-40,1
7769,"Jct_I-40_&_I-440_N,_North_Carolina","Pittsboro,_North_Carolina",26,45,US_64,1
7770,"Jct_I-40_&_I-440_N,_North_Carolina","Sanford,_North_Carolina",34,52,US_1,1
7771,"Jct_I-40_&_I-440_S,_North_Carolina","Jct_I-40_&_US_401,_North_Carolina",3,40,I-40/440,1
7772,"Jct_I-40_&_I-440_S,_North_Carolina","Jct_I-440_&_US_64,_North_Carolina",3,40,I-440,1
7773,"Jct_I-40_&_I-540_W,_Arkansas","Jct_I-540_&_AR_22,_Arkansas",8,55,I-540,1
7774,"Jct_I-40_&_I-540_W,_Arkansas","Van_Buren,_Arkansas",2,65,I-40,1
7775,"Jct_I-40_&_I-55,_Arkansas","Jct_I-55_&_US_61,_Tennessee",9,55,I-55,1
7776,"Jct_I-40_&_I-55,_Arkansas","Memphis,_Tennessee",7,55,I-40,1
7777,"Jct_I-40_&_I-55,_Arkansas","West_Memphis,_Arkansas",3,55,I-40/55,1
7778,"Jct_I-40_&_I-640_E,_Tennessee","Jct_I-75_&_I-640_N,_Tennessee",7,55,I-640,1
7779,"Jct_I-40_&_I-640_E,_Tennessee","Knoxville,_Tennessee",5,40,I-40,1
7780,"Jct_I-40_&_I-640_E,_Tennessee","Kodak,_Tennessee",14,65,I-40,1
7781,"Jct_I-40_&_I-640_E,_Tennessee","Morristown,_Tennessee",37,52,US_11E,1
7782,"Jct_I-40_&_I-640_W,_Tennessee","Jct_I-75_&_I-640_N,_Tennessee",3,55,I-75/640,1
7783,"Jct_I-40_&_I-640_W,_Tennessee","Knoxville,_Tennessee",3,40,I-40,1
7784,"Jct_I-40_&_I-640_W,_Tennessee","Lovell,_Tennessee",9,55,I-40/75,1
7785,"Jct_I-40_&_OK_48_E,_Oklahoma","Pharoah,_Oklahoma",15,65,I-40,1
7786,"Jct_I-40_&_OK_48_E,_Oklahoma","Shawnee,_Oklahoma",36,65,I-40,1
7787,"Jct_I-40_&_TN_155,_Tennessee","Jct_I-40_&_TN_840,_Tennessee",20,65,I-40,1
7788,"Jct_I-40_&_TN_155,_Tennessee","Jct_I-65_&_TN_155,_Tennessee",10,55,TN_155,1
7789,"Jct_I-40_&_TN_48,_Tennessee","Jct_I-40_&_TN_96,_Tennessee",18,65,I-40,1
7790,"Jct_I-40_&_TN_840,_Tennessee","Lebanon,_Tennessee",2,65,I-40,1
7791,"Jct_I-40_&_TN_96,_Tennessee","Jct_TN_96_&_Natchez_Trace_Pkwy,_Tennessee",13,45,TN_96,1
7792,"Jct_I-40_&_US_401,_North_Carolina","Lillington,_North_Carolina",28,45,US_401,1
7793,"Jct_I-40_&_US_401,_North_Carolina","Raleigh,_North_Carolina",2,25,US_401,1
7794,"Jct_I-40_&_US_421,_North_Carolina","Jct_I-40_&_US_52,_North_Carolina",5,65,I-40,1
7795,"Jct_I-40_&_US_421,_North_Carolina","Mocksville,_North_Carolina",18,65,I-40,1
7796,"Jct_I-40_&_US_421,_North_Carolina","Winston-Salem,_North_Carolina",6,55,I-40_Bus,1
7797,"Jct_I-40_&_US_421,_North_Carolina","Yadkinville,_North_Carolina",13,55,US_421,1
7798,"Jct_I-40_&_US_52,_North_Carolina","Lexington,_North_Carolina",21,55,US_52,1
7799,"Jct_I-40_&_US_52,_North_Carolina","Winston-Salem,_North_Carolina",5,55,US_52,1
7800,"Jct_I-40_&_US_64,_Oklahoma","Sallisaw,_Oklahoma",17,65,I-40,1
7801,"Jct_I-40_&_US_64,_Oklahoma","Van_Buren,_Arkansas",11,65,I-40,1
7802,"Jct_I-40_&_US_67/167,_Arkansas","North_Little_Rock,_Arkansas",2,40,I-40,1
7803,"Jct_I-410_&_US_281,_Texas","Johnson_City,_Texas",54,52,US_281,1
7804,"Jct_I-410_&_US_281,_Texas","San_Antonio,_Texas",9,40,US_281,1
7805,"Jct_I-410_&_US_281,_Texas","Windcrest,_Texas",5,55,I-410,1
7806,"Jct_I-43,_I-94_&_I-894","Jct_I-43/894_&_WI_36,_Wisconsin",2,55,I-43/894,1
7807,"Jct_I-43,_I-94_&_I-894","Milwaukee,_Wisconsin",6,40,I-43/94,1
7808,"Jct_I-43,_I-94_&_I-894","Oak_Creek,_Wisconsin",6,55,I-94,1
7809,"Jct_I-43_&_WI_172,_Wisconsin","Jct_I-43_&_WI_57,_Wisconsin",5,55,I-43,1
7810,"Jct_I-43_&_WI_57,_Wisconsin","Jct_WI_42_&_WI_57,_Wisconsin",32,45,WI_57,1
7811,"Jct_I-430_&_AR_10,_Arkansas","Jct_I-430_&_I-630,_Arkansas",3,55,I-430,1
7812,"Jct_I-430_&_AR_10,_Arkansas","Little_Rock,_Arkansas",9,30,AR_10,1
7813,"Jct_I-430_&_AR_10,_Arkansas","Perry,_Arkansas",40,45,AR_10,1
7814,"Jct_I-430_&_I-630,_Arkansas","Little_Rock,_Arkansas",8,40,I-630,1
7815,"Jct_I-435_&_I-470,_Missouri","Jct_I-435_&_MO_350,_Missouri",6,55,I-435,1
7816,"Jct_I-435_&_I-470,_Missouri","Jct_I-435_&_US_169,_Kansas",7,55,I-435,1
7817,"Jct_I-435_&_I-470,_Missouri","Jct_US_56_&_US_71,_Missouri",8,40,US_71,1
7818,"Jct_I-435_&_I-470,_Missouri","Unity_Village,_Missouri",7,55,I-470,1
7819,"Jct_I-435_&_MO_152_E,_Missouri","Jct_I-435_&_MO_291,_Missouri",4,55,I-435,1
7820,"Jct_I-435_&_MO_152_E,_Missouri","Jct_US_169_&_MO_152,_Missouri",4,30,MO_152,1
7821,"Jct_I-435_&_MO_152_E,_Missouri","Pleasant_Valley,_Missouri",3,55,I-435,1
7822,"Jct_I-435_&_MO_152_W,_Missouri","Jct_I-435_&_US_24/40,_Kansas",11,55,I-435,1
7823,"Jct_I-435_&_MO_152_W,_Missouri","Platte_City,_Missouri",8,65,I-435,1
7824,"Jct_I-435_&_MO_291,_Missouri","Jct_I-435_&_US_169,_Missouri",5,55,I-435,1
7825,"Jct_I-435_&_MO_291,_Missouri","Liberty,_Missouri",4,40,MO_291,1
7826,"Jct_I-435_&_MO_350,_Missouri","Jct_I-70_&_I-435_E,_Missouri",3,55,I-435,1
7827,"Jct_I-435_&_MO_350,_Missouri","Jct_US_56_&_US_71,_Missouri",4,30,MO_350,1
7828,"Jct_I-435_&_MO_350,_Missouri","Unity_Village,_Missouri",8,40,MO_350,1
7829,"Jct_I-435_&_US_169,_Kansas","Jct_I-435_&_US_69,_Kansas",2,55,I-435,1
7830,"Jct_I-435_&_US_169,_Kansas","Jct_US_69_&_US_169,_Kansas",3,65,US_169,1
7831,"Jct_I-435_&_US_169,_Kansas","Mission,_Kansas",6,30,US_169,1
7832,"Jct_I-435_&_US_169,_Missouri","Jct_US_169_&_MO_152,_Missouri",4,40,US_169,1
7833,"Jct_I-435_&_US_169,_Missouri","Smithville,_Missouri",5,45,US_169,1
7834,"Jct_I-435_&_US_24/40,_Kansas","Jct_I-635_&_US_24/40,_Kansas",7,40,US_24/40,1
7835,"Jct_I-435_&_US_24/40,_Kansas","Jct_I-70_&_I-435_W,_Kansas",1,55,I-435,1
7836,"Jct_I-435_&_US_69,_Kansas","Jct_US_69_&_US_169,_Kansas",3,65,US_69,1
7837,"Jct_I-435_&_US_69,_Kansas","Lenexa,_Kansas",2,55,I-435,1
7838,"Jct_I-435_&_US_69,_Kansas","Overland_Park,_Kansas",3,55,US_69,1
7839,"Jct_I-44_&_I-235,_Oklahoma","Jct_I-44_&_OK_3,_Oklahoma",4,55,I-44,1
7840,"Jct_I-44_&_I-235,_Oklahoma","Lake_Aluma,_Oklahoma",3,55,I-44,1
7841,"Jct_I-44_&_I-235,_Oklahoma","Oklahoma_City,_Oklahoma",5,40,I-235,1
7842,"Jct_I-44_&_I-240,_Oklahoma","Newcastle,_Oklahoma",8,65,I-44,1
7843,"Jct_I-44_&_I-240,_Oklahoma","Valley_Brook,_Oklahoma",5,55,I-240,1
7844,"Jct_I-44_&_I-244_E,_Oklahoma","Jct_I-44_&_US_169,_Oklahoma",2,55,I-44,1
7845,"Jct_I-44_&_I-244_W,_Oklahoma","Jct_I-44_&_OK_33,_Oklahoma",12,65,Turner_Tpk_[I-44],1
7846,"Jct_I-44_&_I-244_W,_Oklahoma","Jct_I-44_&_US_75,_Oklahoma",2,55,I-44,1
7847,"Jct_I-44_&_MO_13,_Missouri","Jct_I-44_&_US_160,_Missouri",2,55,I-44,1
7848,"Jct_I-44_&_MO_13,_Missouri","Jct_I-44_&_US_65,_Missouri",5,55,I-44,1
7849,"Jct_I-44_&_MO_13,_Missouri","Springfield,_Missouri",3,30,MO_13,1
7850,"Jct_I-44_&_MO_174,_Missouri","Republic,_Missouri",17,45,MO_174,1
7851,"Jct_I-44_&_OK_3,_Oklahoma","Okarche,_Oklahoma",25,45,OK_3,1
7852,"Jct_I-44_&_OK_33,_Oklahoma","Jct_OK_33_&_OK_48,_Oklahoma",12,45,OK_33,1
7853,"Jct_I-44_&_OK_33,_Oklahoma","Jenks,_Oklahoma",10,45,OK_117,1
7854,"Jct_I-44_&_US_160,_Missouri","Lamar,_Missouri",71,45,US_160,1
7855,"Jct_I-44_&_US_160,_Missouri","Springfield,_Missouri",4,30,US_160,1
7856,"Jct_I-44_&_US_166,_Missouri","Jct_US_166_&_KS_26,_Kansas",3,45,US_166,1
7857,"Jct_I-44_&_US_166,_Missouri","Miami,_Oklahoma",17,65,Will_Rogers_Tpk_[I-44],1
7858,"Jct_I-44_&_US_166,_Missouri","Sagniaw,_Missouri",8,65,I-44,1
7859,"Jct_I-44_&_US_169,_Oklahoma","Jct_I-44_&_US_64,_Oklahoma",3,55,I-44,1
7860,"Jct_I-44_&_US_169,_Oklahoma","Jct_US_64_&_US_169,_Oklahoma",3,55,US_169,1
7861,"Jct_I-44_&_US_62/281_N,_Oklahoma","Lawton,_Oklahoma",8,65,Bailey_Tpk_[I-44],1
7862,"Jct_I-44_&_US_64,_Oklahoma","Jct_I-44_&_US_75,_Oklahoma",7,55,I-44,1
7863,"Jct_I-44_&_US_64,_Oklahoma","Jct_US_64_&_US_169,_Oklahoma",2,55,US_64,1
7864,"Jct_I-44_&_US_64,_Oklahoma","Tulsa,_Oklahoma",6,40,US_64,1
7865,"Jct_I-44_&_US_65,_Missouri","Jct_US_60_&_US_65,_Missouri",9,55,US_65,1
7866,"Jct_I-44_&_US_65,_Missouri","Lebanon,_Missouri",47,65,I-44,1
7867,"Jct_I-44_&_US_75,_Oklahoma","Jenks,_Oklahoma",7,55,US_75,1
7868,"Jct_I-440_&_US_1,_North_Carolina","Jct_I-440_&_US_64,_North_Carolina",2,40,I-440,1
7869,"Jct_I-440_&_US_1,_North_Carolina","Jct_I-440_&_US_70,_North_Carolina",4,40,I-440,1
7870,"Jct_I-440_&_US_1,_North_Carolina","Raleigh,_North_Carolina",5,25,US_1,1
7871,"Jct_I-440_&_US_165,_Arkansas","North_Little_Rock,_Arkansas",6,30,US_165,1
7872,"Jct_I-440_&_US_165,_Arkansas","Stuttgart,_Arkansas",44,45,US_165,1
7873,"Jct_I-440_&_US_64,_North_Carolina","Raleigh,_North_Carolina",4,25,US_64,1
7874,"Jct_I-440_&_US_64,_North_Carolina","Zebulon,_North_Carolina",16,55,US_64,1
7875,"Jct_I-440_&_US_70,_North_Carolina","Raleigh,_North_Carolina",5,25,US_70,1
7876,"Jct_I-45_&_I-610_N,_Texas","Jct_I-610_&_US_290,_Texas",5,55,I-610,1
7877,"Jct_I-45_&_I-610_N,_Texas","Jct_I-610_&_US_59,_Texas",2,55,I-610,1
7878,"Jct_I-45_&_I-610_S,_Texas","Jct_I-610_&_TX_225,_Texas",1,55,I-610,1
7879,"Jct_I-45_&_I-610_S,_Texas","Jct_I-610_&_TX_288,_Texas",6,55,I-610,1
7880,"Jct_I-465_&_IN_37_S,_Indiana","Jct_I-465_&_IN_67,_Indiana",4,55,I-74/465,1
7881,"Jct_I-465_&_IN_37_S,_Indiana","Jct_I-65_&_I-465_S,_Indiana",4,55,I-74/465,1
7882,"Jct_I-465_&_IN_37_S,_Indiana","Martinsville,_Indiana",25,52,IN_37,1
7883,"Jct_I-465_&_IN_67,_Indiana","Jct_I-70_&_I-465_W,_Indiana",1,55,I-74/465,1
7884,"Jct_I-465_&_IN_67,_Indiana","Jct_IN_67_&_IN_39_S,_Indiana",28,52,IN_67,1
7885,"Jct_I-465_&_US_36,_Indiana","Jct_I-70_&_I-465_W,_Indiana",3,55,I-74/465,1
7886,"Jct_I-465_&_US_36,_Indiana","Jct_I-74_&_I-465_W,_Indiana",3,55,I-74/465,1
7887,"Jct_I-465_&_US_36,_Indiana","Morton,_Indiana",30,45,US_36,1
7888,"Jct_I-465_&_US_52,_Indiana","Jct_I-70_&_I-465_E,_Indiana",4,55,I-465,1
7889,"Jct_I-465_&_US_52,_Indiana","Jct_I-74_&_I-465_E,_Indiana",2,55,I-465,1
7890,"Jct_I-465_&_US_52,_Indiana","Rushville,_Indiana",39,45,US_52,1
7891,"Jct_I-470_&_MO_291,_Missouri","Lees_Summit,_Missouri",3,40,MO_291,1
7892,"Jct_I-470_&_MO_291,_Missouri","Unity_Village,_Missouri",2,65,I-470,1
7893,"Jct_I-490_&_I-590,_New_York","Rochester,_New_York",4,40,I-490,1
7894,"Jct_I-494_&_MN_100,_Minnesota","Jct_I-494_&_US_169,_Minnesota",2,55,I-494,1
7895,"Jct_I-494_&_MN_62,_Minnesota","Jct_US_169_&_MN_62,_Minnesota",3,40,MN_62,1
7896,"Jct_I-494_&_MN_62,_Minnesota","Minnetonka,_Minnesota",3,55,I-494,1
7897,"Jct_I-494_&_US_169,_Minnesota","Jct_US_169_&_MN_62,_Minnesota",2,40,US_169,1
7898,"Jct_I-495_&_MA_213,_Massachusetts","Methuen,_Massachusetts",5,55,MA_213,1
7899,"Jct_I-495_&_MA_213,_Massachusetts","North_Andover,_Massachusetts",4,55,I-495,1
7900,"Jct_I-495_&_MA_24,_Massachusetts","Jct_I-495_&_US_44,_Massachusetts",5,65,I-495,1
7901,"Jct_I-495_&_MA_24,_Massachusetts","Jct_I-93_&_MA_24,_Massachusetts",18,65,MA_24,1
7902,"Jct_I-495_&_MA_24,_Massachusetts","Jct_US_44_&_MA_24,_Massachusetts",3,65,MA_24,1
7903,"Jct_I-495_&_MA_24,_Massachusetts","Mansfield,_Massachusetts",13,65,I-495,1
7904,"Jct_I-495_&_US_44,_Massachusetts","Jct_US_44_&_MA_24,_Massachusetts",4,45,US_44,1
7905,"Jct_I-495_&_US_44,_Massachusetts","Plymouth,_Massachusetts",17,45,US_44,1
7906,"Jct_I-495_&_US_44,_Massachusetts","Wareham,_Massachusetts",15,65,I-495,1
7907,"Jct_I-5_&_CA_118,_California","Mission_Hills,_California",2,55,CA_118,1
7908,"Jct_I-5_&_CA_118,_California","Panorama_City,_California",3,55,I-5,1
7909,"Jct_I-5_&_CA_118,_California","San_Fernando,_California",5,55,I-5,1
7910,"Jct_I-5_&_CA_119,_California","Maricopa,_California",26,45,CA_119,1
7911,"Jct_I-5_&_CA_119,_California","Wheeler_Ridge,_California",23,65,I-5,1
7912,"Jct_I-5_&_CA_12,_California","Jct_I-5_&_CA_4,_California",14,65,I-5,1
7913,"Jct_I-5_&_CA_12,_California","Lodi,_California",8,45,CA_12,1
7914,"Jct_I-5_&_CA_12,_California","Sacramento,_California",36,65,I-5,1
7915,"Jct_I-5_&_CA_138,_California","Lancaster,_California",37,45,CA_138,1
7916,"Jct_I-5_&_CA_138,_California","Palmdale,_California",48,45,CR_N2,1
7917,"Jct_I-5_&_CA_138,_California","Valencia,_California",26,65,I-5,1
7918,"Jct_I-5_&_CA_138,_California","Wheeler_Ridge,_California",23,65,I-5,1
7919,"Jct_I-5_&_CA_198,_California","Kettleman_City,_California",25,65,I-5,1
7920,"Jct_I-5_&_CA_198,_California","Lemoore,_California",25,45,CA_198,1
7921,"Jct_I-5_&_CA_198,_California","Mendota_exit_[Jct_I-5_&_CA_33],_California",15,65,I-5,1
7922,"Jct_I-5_&_CA_198,_California","San_Lucas,_California",61,45,CA_198,1
7923,"Jct_I-5_&_CA_2,_California","Los_Angeles,_California",4,30,I-5,1
7924,"Jct_I-5_&_CA_4,_California","Stockton,_California",6,30,CA_4,1
7925,"Jct_I-5_&_CA_4,_California","Tracy,_California",13,65,I-5,1
7926,"Jct_I-5_&_CA_96,_California","Medford,_Oregon",43,65,I-5,1
7927,"Jct_I-5_&_CA_96,_California","Weed,_California",39,65,I-5,1
7928,"Jct_I-5_&_CA_96,_California","Willow_Creek,_California",153,45,CA_96,1
7929,"Jct_I-5_&_I-80,_California","McClellan_AFB,_California",8,55,I-80,1
7930,"Jct_I-5_&_I-80,_California","Nicolaus,_California",16,52,CA_99,1
7931,"Jct_I-5_&_I-80,_California","Sacramento,_California",4,55,I-5,1
7932,"Jct_I-5_&_I-80,_California","West_Sacramento,_California",4,65,I-80,1
7933,"Jct_I-5_&_I-80,_California","Woodland,_California",17,65,I-5,1
7934,"Jct_I-5_&_I-805_N,_California","Jct_I-805_&_CA_163,_California",5,55,I-805,1
7935,"Jct_I-5_&_I-805_N,_California","Ocean_Beach,_California",10,40,I-5,1
7936,"Jct_I-5_&_I-805_N,_California","Oceanside,_California",23,65,I-5,1
7937,"Jct_I-520_&_US_1,_Georgia","Wrens,_Georgia",28,45,US_1,1
7938,"Jct_I-530/US_65_&_US_167_S,_Arkansas","Sheridan,_Arkansas",21,45,US_167,1
7939,"Jct_I-530/US_65_&_US_167_S,_Arkansas","White_Hall,_Arkansas",24,65,I-530/US_65,1
7940,"Jct_I-540_&_AR_22,_Arkansas","Jct_I-540_&_US_71,_Arkansas",3,55,I-540,1
7941,"Jct_I-540_&_US_271,_Arkansas","Jct_I-540_&_US_71,_Arkansas",2,55,I-540,1
7942,"Jct_I-540_&_US_271,_Arkansas","Stonypoint,_Oklahoma",22,45,US_271,1
7943,"Jct_I-55_&_I-240,_Tennessee","Jct_I-55_&_US_61,_Tennessee",2,55,I-55,1
7944,"Jct_I-55_&_I-240,_Tennessee","Memphis,_Tennessee",5,40,I-240,1
7945,"Jct_I-55_&_I-74,_Illinois","Le_Roy,_Illinois",19,65,I-74,1
7946,"Jct_I-55_&_I-74,_Illinois","McLean,_Illinois",12,65,I-55,1
7947,"Jct_I-55_&_US_61,_Tennessee","Jct_US_61_&_MS_3_N,_Mississippi",19,52,US_61,1
7948,"Jct_I-55_&_US_61,_Tennessee","Memphis,_Tennessee",6,30,US_61,1
7949,"Jct_I-57_&_I-64_N,_Illinois","Mt._Vernon,_Illinois",2,65,I-57/64,1
7950,"Jct_I-57_&_I-64_N,_Illinois","Richview,_Illinois",13,65,I-64,1
7951,"Jct_I-57_&_I-64_N,_Illinois","Salem,_Illinois",20,65,I-57,1
